address,name,size,status,module,notes
0x08028894,SpawnEntryFromSource,280,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x080289B4,NoOp080289B4,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x080289B8,NoOp080289B8,2,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x080289BC,AdvanceEntryFrame,204,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08028A88,CreateEntry,162,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08028B2C,ReleaseEntryB,56,matching,world,verified from a byte-matching C source; ReleaseEntryB; releases an entry in the gRam02024350 pool
0x08028B64,ReleaseEntryC,56,matching,world,verified from a byte-matching C source; ReleaseEntryC; releases an entry in the gRam020245B0 pool
0x08028B9C,SpawnEntryFromTable,172,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists
0x08028C48,IsEntryActive,32,matching,world,Table entry; src/world/table_entries.c
0x08028C68,ReleaseEntry,64,matching,world,Table entry; src/world/table_entries.c
0x08028CA8,ClearEntry,64,matching,world,Table entry; src/world/table_entries.c
0x08028CE8,SpawnAtSlot,92,matching,world,verified from a byte-matching C source; SpawnAtSlot; wrapper around FUN_08024cd8
0x08028D44,StepEntryTimer,128,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08028DC4,ReleaseEntryD,48,matching,world,verified from a byte-matching C source; ReleaseEntryD; releases an entry in the gRam02023710 pool
0x08028DF4,HasActiveEntryOfKind,70,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08028E3C,HasWantedEntry,48,matching,world,scan of the 14-entry active kind table; src/world/kind_scan.c
0x08028E6C,FrameChain,26,matching,world,Entry scanner + frame chain; src/world/kind_scan.c
0x08028E88,FUN_08028e88,26,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08028EA4,FUN_08028ea4,26,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08028EC0,FUN_08028ec0,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08028EF4,FUN_08028ef4,88,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08028F4C,FindEntryByOwnerState,76,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08028F98,FUN_08028f98,32,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08028FB8,FUN_08028fb8,68,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08028FFC,GetNegatedNested,24,matching,world,Chain + scan; src/world/scan_active.c
0x08029014,ProcessFirstEntry,62,matching,world,Processes only table entry number 0; src/world/scan_all.c
0x08029058,FUN_08029058,48,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x08029088,FUN_08029088,108,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080290F4,FUN_080290f4,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08029130,FUN_08029130,44,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0802915C,FUN_0802915c,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080291B8,SpawnFollowupEntry,120,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x08029244,FindEntryByQuad,86,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0802929C,RefreshEntryTimerByQuad,80,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists; boundary corrected against the ROM (audit_boundaries.py)
0x08029374,IsEntryStateOne,28,matching,world,"28-byte body and literal pool reproduce ROM bytes 0x29374-0x2938F exactly; rule 48 result variable, element address as its own statement"
0x08029390,SetActorOffsetFromRecord,104,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x080293F8,PlaceActorFromRecords,186,matching,unknown,missed by Ghidra; found with tools/discover_functions.py. Body RESOLVED and a byte-matching C source exists
0x080294B4,ReleaseEntryE,48,matching,world,"verified from a byte-matching C source; ReleaseEntryE; twin of ReleaseEntryD, base gRam020254D0 (find_twins.py)"
0x080294E4,FUN_080294e4,52,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x08029518,FUN_08029518,392,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080296A0,FUN_080296a0,632,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08029918,FUN_08029918,152,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080299B0,FUN_080299b0,216,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08029A88,FUN_08029a88,178,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08029B3C,FUN_08029b3c,228,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08029C20,FUN_08029c20,292,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08029D44,FUN_08029d44,256,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x08029E44,FUN_08029e44,1452,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802A3F0,FUN_0802a3f0,144,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802A480,FUN_0802a480,308,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802A5B4,FUN_0802a5b4,92,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802A610,DrawCounterDigits8,292,matching,ui,verified from a byte-matching C source; DrawCounterDigits8; writes the eight-digit counter with two-row tiles (find_twins.py)
0x0802A734,DrawCounterDigits3,292,matching,ui,"verified from a byte-matching C source; DrawCounterDigits3; same body, only three digits are drawn"
0x0802A858,FUN_0802a858,228,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802A93C,FUN_0802a93c,180,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802A9F0,FUN_0802a9f0,296,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x0802AB18,FUN_0802ab18,296,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM; boundary corrected against the ROM (audit_boundaries.py)
0x0802AC40,FUN_0802ac40,332,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802AD8C,FUN_0802ad8c,436,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802AF40,FUN_0802af40,220,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802B01C,FUN_0802b01c,456,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802B1E4,FUN_0802b1e4,208,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802B2B4,FUN_0802b2b4,222,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802B394,FUN_0802b394,240,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0802B484,FUN_0802b484,98,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review
0x0802B4E8,FUN_0802b4e8,1128,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review; boundary corrected against the ROM (audit_boundaries.py)
0x0802B950,FUN_0802b950,1182,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review
0x0802BDF0,FUN_0802bdf0,8320,candidate,unknown,2026-09-04 Thumb flow review; the single 140-byte stack frame closes in the 0x0802DE60 epilogue and returns at 0x0802DE6E
0x0802DE70,FUN_0802de70,168,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802DF18,FUN_0802df18,304,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802E048,FUN_0802e048,148,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802E0DC,FUN_0802e0dc,316,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0802E218,FUN_0802e218,204,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0802E2E4,FUN_0802e2e4,280,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802E3FC,FUN_0802e3fc,1510,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802E9E4,FUN_0802e9e4,240,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802EAD4,FUN_0802ead4,124,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802EB50,FUN_0802eb50,140,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802EBDC,FUN_0802ebdc,200,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802ECA4,FUN_0802eca4,664,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802EF3C,FUN_0802ef3c,276,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802F050,FUN_0802f050,304,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802F3D4,FUN_0802f3d4,204,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0802F4A0,FUN_0802f4a0,188,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review; boundary corrected against the ROM (audit_boundaries.py)
0x0802F55C,FUN_0802f55c,1024,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0802F95C,FUN_0802f95c,610,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review
0x0802FBC0,FUN_0802fbc0,392,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
